instance,family,m,replicate,data_split,arm,gate,mode,split,nominal_winner,focal_level,focal_certified,focal_certified_volume,focal_boxes,focal_seconds,focal_budget_exhausted,rho_lower,box_budget,witness_level,witness_unique
heavytail-6-0,heavytail,6,0,stress,A0_global_independent,global,independent,widest,5,0.02,False,0.0,300,0.20466899999883026,True,0.0,300,0.4,True
heavytail-6-0,heavytail,6,0,stress,A1_decision_independent,decision,independent,widest,5,0.02,True,1.0,1,0.0010332909878343344,False,0.05243359375000001,300,0.4,True
heavytail-6-0,heavytail,6,0,stress,A2_decision_joint,decision,joint,widest,5,0.02,True,1.0,1,0.0011056249495595694,False,0.08983984375000001,300,0.4,True
heavytail-6-0,heavytail,6,0,stress,A3_decision_joint_relevant,decision,joint,decision,5,0.02,True,1.0,1,0.0011015419149771333,False,0.09295703125000002,300,0.4,True
heavytail-6-1,heavytail,6,1,stress,A0_global_independent,global,independent,widest,7,0.02,False,0.0,300,0.17463466606568545,True,0.0,300,0.4,True
heavytail-6-1,heavytail,6,1,stress,A1_decision_independent,decision,independent,widest,7,0.02,True,1.0,1,0.0010343750473111868,False,0.033730468750000006,300,0.4,True
heavytail-6-1,heavytail,6,1,stress,A2_decision_joint,decision,joint,widest,7,0.02,True,1.0,1,0.0010964589891955256,False,0.06879882812500002,300,0.4,True
heavytail-6-1,heavytail,6,1,stress,A3_decision_joint_relevant,decision,joint,decision,7,0.02,True,1.0,1,0.0011167919728904963,False,0.06490234375000001,300,0.4,True
heavytail-6-2,heavytail,6,2,stress,A0_global_independent,global,independent,widest,0,0.02,False,0.0,300,0.1454087500460446,True,0.0,300,,
heavytail-6-2,heavytail,6,2,stress,A1_decision_independent,decision,independent,widest,0,0.02,True,1.0,1,0.00103087502066046,False,0.10464648437500002,300,,
heavytail-6-2,heavytail,6,2,stress,A2_decision_joint,decision,joint,widest,0,0.02,True,1.0,1,0.0011227919021621346,False,0.190369140625,300,,
heavytail-6-2,heavytail,6,2,stress,A3_decision_joint_relevant,decision,joint,decision,0,0.02,True,1.0,1,0.0012793750502169132,False,0.20673437500000003,300,,
heavytail-6-3,heavytail,6,3,stress,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.12722662498708814,True,0.0,300,,
heavytail-6-3,heavytail,6,3,stress,A1_decision_independent,decision,independent,widest,9,0.02,True,1.0,1,0.0010416250443086028,False,0.069578125,300,,
heavytail-6-3,heavytail,6,3,stress,A2_decision_joint,decision,joint,widest,9,0.02,True,1.0,1,0.0011097081005573273,False,0.121791015625,300,,
heavytail-6-3,heavytail,6,3,stress,A3_decision_joint_relevant,decision,joint,decision,9,0.02,True,1.0,1,0.0011152500519528985,False,0.121791015625,300,,
heavytail-6-4,heavytail,6,4,stress,A0_global_independent,global,independent,widest,5,0.02,False,0.0,300,0.12531995901372284,True,0.0,300,0.1,True
heavytail-6-4,heavytail,6,4,stress,A1_decision_independent,decision,independent,widest,5,0.02,False,0.0001354217529296875,300,0.130297040916048,True,0.008792968750000001,300,0.1,True
heavytail-6-4,heavytail,6,4,stress,A2_decision_joint,decision,joint,widest,5,0.02,False,0.18359375,300,0.15692758304066956,True,0.017365234375000003,300,0.1,True
heavytail-6-4,heavytail,6,4,stress,A3_decision_joint_relevant,decision,joint,decision,5,0.02,False,0.2578125,300,0.16908549994695932,True,0.015806640625,300,0.1,True
heavytail-6-5,heavytail,6,5,stress,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.1270414999453351,True,0.0,300,0.1,True
heavytail-6-5,heavytail,6,5,stress,A1_decision_independent,decision,independent,widest,9,0.02,False,3.986060619354248e-07,300,0.12792999995872378,True,0.005675781250000001,300,0.1,True
heavytail-6-5,heavytail,6,5,stress,A2_decision_joint,decision,joint,widest,9,0.02,False,0.0001983642578125,300,0.15446091699413955,True,0.009572265625000001,300,0.1,True
heavytail-6-5,heavytail,6,5,stress,A3_decision_joint_relevant,decision,joint,decision,9,0.02,False,0.00025653839111328125,300,0.1684360000072047,True,0.008792968750000001,300,0.1,True
heavytail-6-6,heavytail,6,6,stress,A0_global_independent,global,independent,widest,1,0.02,False,0.0,300,0.20398299989756197,True,0.0,300,,
heavytail-6-6,heavytail,6,6,stress,A1_decision_independent,decision,independent,widest,1,0.02,True,1.0,1,0.0010462499922141433,False,0.13581835937500003,300,,
heavytail-6-6,heavytail,6,6,stress,A2_decision_joint,decision,joint,widest,1,0.02,True,1.0,1,0.0012240409851074219,False,0.23556835937500004,300,,
heavytail-6-6,heavytail,6,6,stress,A3_decision_joint_relevant,decision,joint,decision,1,0.02,True,1.0,1,0.0011056249495595694,False,0.250375,300,,
heavytail-6-7,heavytail,6,7,stress,A0_global_independent,global,independent,widest,0,0.02,False,9.540979117872439e-18,300,0.2315648749936372,True,0.0,300,,
heavytail-6-7,heavytail,6,7,stress,A1_decision_independent,decision,independent,widest,0,0.02,True,1.0,1,0.0010343329049646854,False,0.048537109375,300,,
heavytail-6-7,heavytail,6,7,stress,A2_decision_joint,decision,joint,widest,0,0.02,True,1.0,1,0.0012294999323785305,False,0.087501953125,300,,
heavytail-6-7,heavytail,6,7,stress,A3_decision_joint_relevant,decision,joint,decision,0,0.02,True,1.0,1,0.0010956249898299575,False,0.087501953125,300,,
heavytail-10-0,heavytail,10,0,stress,A0_global_independent,global,independent,widest,2,0.02,False,0.0,300,0.16841558297164738,True,0.0,300,0.01,True
heavytail-10-0,heavytail,10,0,stress,A1_decision_independent,decision,independent,widest,2,0.02,False,0.0,300,0.1677943749818951,True,0.0,300,0.01,True
heavytail-10-0,heavytail,10,0,stress,A2_decision_joint,decision,joint,widest,2,0.02,False,0.0,300,0.19686162506695837,True,0.001,300,0.01,True
heavytail-10-0,heavytail,10,0,stress,A3_decision_joint_relevant,decision,joint,decision,2,0.02,False,0.0,300,0.21207695791963488,True,0.001,300,0.01,True
heavytail-10-1,heavytail,10,1,stress,A0_global_independent,global,independent,widest,0,0.02,False,0.0,300,0.4808417910244316,True,0.0,300,,
heavytail-10-1,heavytail,10,1,stress,A1_decision_independent,decision,independent,widest,0,0.02,False,0.0,300,0.2360369999660179,True,0.0,300,,
heavytail-10-1,heavytail,10,1,stress,A2_decision_joint,decision,joint,widest,0,0.02,False,0.0,300,0.26214616606011987,True,0.0,300,,
heavytail-10-1,heavytail,10,1,stress,A3_decision_joint_relevant,decision,joint,decision,0,0.02,False,0.0,300,0.2781621660105884,True,0.0,300,,
heavytail-10-2,heavytail,10,2,stress,A0_global_independent,global,independent,widest,2,0.02,False,0.0,300,0.17130295804236084,True,0.0,300,,
heavytail-10-2,heavytail,10,2,stress,A1_decision_independent,decision,independent,widest,2,0.02,True,1.0,1,0.0014604580355808139,False,0.15763867187500002,300,,
heavytail-10-2,heavytail,10,2,stress,A2_decision_joint,decision,joint,widest,2,0.02,True,1.0,1,0.0014614169485867023,False,0.281546875,300,,
heavytail-10-2,heavytail,10,2,stress,A3_decision_joint_relevant,decision,joint,decision,2,0.02,True,1.0,1,0.0014525000005960464,False,0.287001953125,300,,
heavytail-10-3,heavytail,10,3,stress,A0_global_independent,global,independent,widest,5,0.02,False,0.0,300,0.16722741699777544,True,0.0,300,0.4,True
heavytail-10-3,heavytail,10,3,stress,A1_decision_independent,decision,independent,widest,5,0.02,True,1.0,1,0.0014232499524950981,False,0.075033203125,300,0.4,True
heavytail-10-3,heavytail,10,3,stress,A2_decision_joint,decision,joint,widest,5,0.02,True,1.0,1,0.001508000073954463,False,0.13348046875000003,300,0.4,True
heavytail-10-3,heavytail,10,3,stress,A3_decision_joint_relevant,decision,joint,decision,5,0.02,True,1.0,1,0.0016085419338196516,False,0.13893554687499998,300,0.4,True
heavytail-10-4,heavytail,10,4,stress,A0_global_independent,global,independent,widest,2,0.02,False,0.0,300,0.16526066698133945,True,0.0,300,0.2,True
heavytail-10-4,heavytail,10,4,stress,A1_decision_independent,decision,independent,widest,2,0.02,False,0.003692626953125,300,0.17159024998545647,True,0.015027343750000002,300,0.2,True
heavytail-10-4,heavytail,10,4,stress,A2_decision_joint,decision,joint,widest,2,0.02,True,1.0,1,0.0016297081019729376,False,0.027496093750000002,300,0.2,True
heavytail-10-4,heavytail,10,4,stress,A3_decision_joint_relevant,decision,joint,decision,2,0.02,True,1.0,1,0.0014433750184252858,False,0.027496093750000002,300,0.2,True
heavytail-10-5,heavytail,10,5,stress,A0_global_independent,global,independent,widest,0,0.02,False,0.0,300,0.1930401249555871,True,0.0,300,,
heavytail-10-5,heavytail,10,5,stress,A1_decision_independent,decision,independent,widest,0,0.02,True,1.0,1,0.001497749937698245,False,0.054771484375,300,,
heavytail-10-5,heavytail,10,5,stress,A2_decision_joint,decision,joint,widest,0,0.02,True,1.0,1,0.0015127919614315033,False,0.112439453125,300,,
heavytail-10-5,heavytail,10,5,stress,A3_decision_joint_relevant,decision,joint,decision,0,0.02,True,1.0,1,0.00153870799113065,False,0.11399804687500001,300,,
heavytail-10-6,heavytail,10,6,stress,A0_global_independent,global,independent,widest,2,0.02,False,0.0,300,0.1677559589734301,True,0.0,300,,
heavytail-10-6,heavytail,10,6,stress,A1_decision_independent,decision,independent,widest,2,0.02,True,1.0,1,0.0014139160048216581,False,0.095294921875,300,,
heavytail-10-6,heavytail,10,6,stress,A2_decision_joint,decision,joint,widest,2,0.02,True,1.0,1,0.0015040410216897726,False,0.174783203125,300,,
heavytail-10-6,heavytail,10,6,stress,A3_decision_joint_relevant,decision,joint,decision,2,0.02,True,1.0,1,0.00167758297175169,False,0.18335546875000003,300,,
heavytail-10-7,heavytail,10,7,stress,A0_global_independent,global,independent,widest,0,0.02,False,0.0,300,0.1945405419683084,True,0.0,300,0.4,True
heavytail-10-7,heavytail,10,7,stress,A1_decision_independent,decision,independent,widest,0,0.02,True,1.0,1,0.0014109170297160745,False,0.0415234375,300,0.4,True
heavytail-10-7,heavytail,10,7,stress,A2_decision_joint,decision,joint,widest,0,0.02,True,1.0,1,0.0015085419872775674,False,0.07035742187499999,300,0.4,True
heavytail-10-7,heavytail,10,7,stress,A3_decision_joint_relevant,decision,joint,decision,0,0.02,True,1.0,1,0.001435499987564981,False,0.071916015625,300,0.4,True
